,A1,A2,A3,A4,A5,A6,A7,A8,A9
10865,2,2,2,1,0,1,0,2,2
10866,2,2,2,1,0,1,1,0,4
10867,2,2,2,1,0,1,1,1,4
10868,2,2,2,1,0,1,1,2,2
10869,2,2,2,1,0,1,2,0,4
10870,2,2,2,1,0,1,2,1,4
10871,2,2,2,1,0,1,2,2,2
10872,2,2,2,1,1,0,0,0,4
10873,2,2,2,1,1,0,0,1,4
10874,2,2,2,1,1,0,0,2,2
10875,2,2,2,1,1,0,1,0,4
10876,2,2,2,1,1,0,1,1,4
10877,2,2,2,1,1,0,1,2,2
10878,2,2,2,1,1,0,2,0,4
10879,2,2,2,1,1,0,2,1,4
10880,2,2,2,1,1,0,2,2,2
10881,2,2,2,1,1,1,0,0,4
10882,2,2,2,1,1,1,0,1,4
10883,2,2,2,1,1,1,0,2,2
10884,2,2,2,1,1,1,1,0,4
10885,2,2,2,1,1,1,1,1,4
10886,2,2,2,1,1,1,1,2,2
10887,2,2,2,1,1,1,2,0,4
10888,2,2,2,1,1,1,2,1,4
10889,2,2,2,1,1,1,2,2,2
10890,2,2,2,1,2,0,0,0,4
10891,2,2,2,1,2,0,0,1,4
10892,2,2,2,1,2,0,0,2,2
10893,2,2,2,1,2,0,1,0,4
10894,2,2,2,1,2,0,1,1,4
10895,2,2,2,1,2,0,1,2,2
10896,2,2,2,1,2,0,2,0,4
10897,2,2,2,1,2,0,2,1,4
10898,2,2,2,1,2,0,2,2,2
10899,2,2,2,1,2,1,0,0,4
10900,2,2,2,1,2,1,0,1,4
10901,2,2,2,1,2,1,0,2,2
10902,2,2,2,1,2,1,1,0,4
10903,2,2,2,1,2,1,1,1,4
10904,2,2,2,1,2,1,1,2,2
10905,2,2,2,1,2,1,2,0,4
10906,2,2,2,1,2,1,2,1,4
10907,2,2,2,1,2,1,2,2,2
10908,2,2,2,2,0,0,0,0,1
10909,2,2,2,2,0,0,0,1,4
10910,2,2,2,2,0,0,0,2,2
10911,2,2,2,2,0,0,1,0,1
10912,2,2,2,2,0,0,1,1,4
10913,2,2,2,2,0,0,1,2,2
10914,2,2,2,2,0,0,2,0,4
10915,2,2,2,2,0,0,2,1,4
10916,2,2,2,2,0,0,2,2,2
10917,2,2,2,2,0,1,0,0,4
10918,2,2,2,2,0,1,0,1,4
10919,2,2,2,2,0,1,0,2,2
10920,2,2,2,2,0,1,1,0,4
10921,2,2,2,2,0,1,1,1,4
10922,2,2,2,2,0,1,1,2,2
10923,2,2,2,2,0,1,2,0,4
10924,2,2,2,2,0,1,2,1,4
10925,2,2,2,2,0,1,2,2,2
10926,2,2,2,2,1,0,0,0,4
10927,2,2,2,2,1,0,0,1,4
10928,2,2,2,2,1,0,0,2,2
10929,2,2,2,2,1,0,1,0,4
10930,2,2,2,2,1,0,1,1,4
10931,2,2,2,2,1,0,1,2,2
10932,2,2,2,2,1,0,2,0,4
10933,2,2,2,2,1,0,2,1,4
10934,2,2,2,2,1,0,2,2,2
10935,2,2,2,2,1,1,0,0,4
10936,2,2,2,2,1,1,0,1,4
10937,2,2,2,2,1,1,0,2,2
10938,2,2,2,2,1,1,1,0,4
10939,2,2,2,2,1,1,1,1,4
10940,2,2,2,2,1,1,1,2,2
10941,2,2,2,2,1,1,2,0,4
10942,2,2,2,2,1,1,2,1,4
10943,2,2,2,2,1,1,2,2,2
10944,2,2,2,2,2,0,0,0,4
10945,2,2,2,2,2,0,0,1,4
10946,2,2,2,2,2,0,0,2,2
10947,2,2,2,2,2,0,1,0,4
10948,2,2,2,2,2,0,1,1,4
10949,2,2,2,2,2,0,1,2,2
10950,2,2,2,2,2,0,2,0,4
10951,2,2,2,2,2,0,2,1,4
10952,2,2,2,2,2,0,2,2,2
10953,2,2,2,2,2,1,0,0,4
10954,2,2,2,2,2,1,0,1,4
10955,2,2,2,2,2,1,0,2,2
10956,2,2,2,2,2,1,1,0,4
10957,2,2,2,2,2,1,1,1,4
10958,2,2,2,2,2,1,1,2,2
10959,2,2,2,2,2,1,2,0,4
10960,2,2,2,2,2,1,2,1,4
10961,2,2,2,2,2,1,2,2,2
10962,2,2,2,3,0,0,0,0,1
10963,2,2,2,3,0,0,0,1,4
10964,2,2,2,3,0,0,0,2,2
10965,2,2,2,3,0,0,1,0,1
10966,2,2,2,3,0,0,1,1,4
10967,2,2,2,3,0,0,1,2,2
10968,2,2,2,3,0,0,2,0,4
10969,2,2,2,3,0,0,2,1,4
10970,2,2,2,3,0,0,2,2,2
10971,2,2,2,3,0,1,0,0,4
10972,2,2,2,3,0,1,0,1,4
10973,2,2,2,3,0,1,0,2,2
10974,2,2,2,3,0,1,1,0,4
10975,2,2,2,3,0,1,1,1,4
10976,2,2,2,3,0,1,1,2,2
10977,2,2,2,3,0,1,2,0,4
10978,2,2,2,3,0,1,2,1,4
10979,2,2,2,3,0,1,2,2,2
10980,2,2,2,3,1,0,0,0,4
10981,2,2,2,3,1,0,0,1,4
10982,2,2,2,3,1,0,0,2,2
10983,2,2,2,3,1,0,1,0,4
10984,2,2,2,3,1,0,1,1,4
10985,2,2,2,3,1,0,1,2,2
10986,2,2,2,3,1,0,2,0,4
10987,2,2,2,3,1,0,2,1,4
10988,2,2,2,3,1,0,2,2,2
10989,2,2,2,3,1,1,0,0,4
10990,2,2,2,3,1,1,0,1,4
10991,2,2,2,3,1,1,0,2,2
10992,2,2,2,3,1,1,1,0,4
10993,2,2,2,3,1,1,1,1,4
10994,2,2,2,3,1,1,1,2,2
10995,2,2,2,3,1,1,2,0,4
10996,2,2,2,3,1,1,2,1,4
10997,2,2,2,3,1,1,2,2,2
10998,2,2,2,3,2,0,0,0,4
10999,2,2,2,3,2,0,0,1,4
11000,2,2,2,3,2,0,0,2,2
11001,2,2,2,3,2,0,1,0,4
11002,2,2,2,3,2,0,1,1,4
11003,2,2,2,3,2,0,1,2,2
11004,2,2,2,3,2,0,2,0,4
11005,2,2,2,3,2,0,2,1,4
11006,2,2,2,3,2,0,2,2,2
11007,2,2,2,3,2,1,0,0,4
11008,2,2,2,3,2,1,0,1,4
11009,2,2,2,3,2,1,0,2,2
11010,2,2,2,3,2,1,1,0,4
11011,2,2,2,3,2,1,1,1,4
11012,2,2,2,3,2,1,1,2,2
11013,2,2,2,3,2,1,2,0,4
11014,2,2,2,3,2,1,2,1,4
11015,2,2,2,3,2,1,2,2,2
11016,2,2,3,0,0,0,0,0,1
11017,2,2,3,0,0,0,0,1,4
11018,2,2,3,0,0,0,0,2,2
11019,2,2,3,0,0,0,1,0,1
11020,2,2,3,0,0,0,1,1,4
11021,2,2,3,0,0,0,1,2,2
11022,2,2,3,0,0,0,2,0,4
11023,2,2,3,0,0,0,2,1,4
11024,2,2,3,0,0,0,2,2,2
11025,2,2,3,0,0,1,0,0,4
11026,2,2,3,0,0,1,0,1,4
11027,2,2,3,0,0,1,0,2,2
11028,2,2,3,0,0,1,1,0,4
11029,2,2,3,0,0,1,1,1,4
11030,2,2,3,0,0,1,1,2,2
11031,2,2,3,0,0,1,2,0,4
11032,2,2,3,0,0,1,2,1,4
11033,2,2,3,0,0,1,2,2,2
11034,2,2,3,0,1,0,0,0,4
11035,2,2,3,0,1,0,0,1,4
11036,2,2,3,0,1,0,0,2,2
11037,2,2,3,0,1,0,1,0,4
11038,2,2,3,0,1,0,1,1,4
11039,2,2,3,0,1,0,1,2,2
11040,2,2,3,0,1,0,2,0,4
11041,2,2,3,0,1,0,2,1,4
11042,2,2,3,0,1,0,2,2,2
11043,2,2,3,0,1,1,0,0,4
11044,2,2,3,0,1,1,0,1,4
11045,2,2,3,0,1,1,0,2,2
11046,2,2,3,0,1,1,1,0,4
11047,2,2,3,0,1,1,1,1,4
11048,2,2,3,0,1,1,1,2,2
11049,2,2,3,0,1,1,2,0,4
11050,2,2,3,0,1,1,2,1,4
11051,2,2,3,0,1,1,2,2,2
11052,2,2,3,0,2,0,0,0,4
11053,2,2,3,0,2,0,0,1,4
11054,2,2,3,0,2,0,0,2,2
11055,2,2,3,0,2,0,1,0,4
11056,2,2,3,0,2,0,1,1,4
11057,2,2,3,0,2,0,1,2,2
11058,2,2,3,0,2,0,2,0,4
11059,2,2,3,0,2,0,2,1,4
11060,2,2,3,0,2,0,2,2,2
11061,2,2,3,0,2,1,0,0,4
11062,2,2,3,0,2,1,0,1,4
11063,2,2,3,0,2,1,0,2,2
11064,2,2,3,0,2,1,1,0,4
11065,2,2,3,0,2,1,1,1,4
11066,2,2,3,0,2,1,1,2,2
11067,2,2,3,0,2,1,2,0,4
11068,2,2,3,0,2,1,2,1,4
11069,2,2,3,0,2,1,2,2,2
11070,2,2,3,1,0,0,0,0,1
11071,2,2,3,1,0,0,0,1,4
11072,2,2,3,1,0,0,0,2,2
11073,2,2,3,1,0,0,1,0,1
11074,2,2,3,1,0,0,1,1,4
11075,2,2,3,1,0,0,1,2,2
11076,2,2,3,1,0,0,2,0,4
11077,2,2,3,1,0,0,2,1,4
11078,2,2,3,1,0,0,2,2,2
11079,2,2,3,1,0,1,0,0,4
11080,2,2,3,1,0,1,0,1,4
11081,2,2,3,1,0,1,0,2,2
11082,2,2,3,1,0,1,1,0,4
11083,2,2,3,1,0,1,1,1,4
11084,2,2,3,1,0,1,1,2,2
11085,2,2,3,1,0,1,2,0,4
11086,2,2,3,1,0,1,2,1,4
11087,2,2,3,1,0,1,2,2,2
11088,2,2,3,1,1,0,0,0,4
11089,2,2,3,1,1,0,0,1,4
11090,2,2,3,1,1,0,0,2,2
11091,2,2,3,1,1,0,1,0,4
11092,2,2,3,1,1,0,1,1,4
11093,2,2,3,1,1,0,1,2,2
11094,2,2,3,1,1,0,2,0,4
11095,2,2,3,1,1,0,2,1,4
11096,2,2,3,1,1,0,2,2,2
11097,2,2,3,1,1,1,0,0,4
11098,2,2,3,1,1,1,0,1,4
11099,2,2,3,1,1,1,0,2,2
11100,2,2,3,1,1,1,1,0,4
11101,2,2,3,1,1,1,1,1,4
11102,2,2,3,1,1,1,1,2,2
11103,2,2,3,1,1,1,2,0,4
11104,2,2,3,1,1,1,2,1,4
11105,2,2,3,1,1,1,2,2,2
11106,2,2,3,1,2,0,0,0,4
11107,2,2,3,1,2,0,0,1,4
11108,2,2,3,1,2,0,0,2,2
11109,2,2,3,1,2,0,1,0,4
11110,2,2,3,1,2,0,1,1,4
11111,2,2,3,1,2,0,1,2,2
11112,2,2,3,1,2,0,2,0,4
11113,2,2,3,1,2,0,2,1,4
11114,2,2,3,1,2,0,2,2,2
11115,2,2,3,1,2,1,0,0,4
11116,2,2,3,1,2,1,0,1,4
11117,2,2,3,1,2,1,0,2,2
11118,2,2,3,1,2,1,1,0,4
11119,2,2,3,1,2,1,1,1,4
11120,2,2,3,1,2,1,1,2,2
11121,2,2,3,1,2,1,2,0,4
11122,2,2,3,1,2,1,2,1,4
11123,2,2,3,1,2,1,2,2,2
11124,2,2,3,2,0,0,0,0,1
11125,2,2,3,2,0,0,0,1,4
11126,2,2,3,2,0,0,0,2,2
11127,2,2,3,2,0,0,1,0,1
11128,2,2,3,2,0,0,1,1,4
11129,2,2,3,2,0,0,1,2,2
11130,2,2,3,2,0,0,2,0,4
11131,2,2,3,2,0,0,2,1,4
11132,2,2,3,2,0,0,2,2,2
11133,2,2,3,2,0,1,0,0,4
11134,2,2,3,2,0,1,0,1,4
11135,2,2,3,2,0,1,0,2,2
11136,2,2,3,2,0,1,1,0,4
11137,2,2,3,2,0,1,1,1,4
11138,2,2,3,2,0,1,1,2,2
11139,2,2,3,2,0,1,2,0,4
11140,2,2,3,2,0,1,2,1,4
11141,2,2,3,2,0,1,2,2,2
11142,2,2,3,2,1,0,0,0,4
11143,2,2,3,2,1,0,0,1,4
11144,2,2,3,2,1,0,0,2,2
11145,2,2,3,2,1,0,1,0,4
11146,2,2,3,2,1,0,1,1,4
11147,2,2,3,2,1,0,1,2,2
11148,2,2,3,2,1,0,2,0,4
11149,2,2,3,2,1,0,2,1,4
11150,2,2,3,2,1,0,2,2,2
11151,2,2,3,2,1,1,0,0,4
11152,2,2,3,2,1,1,0,1,4
11153,2,2,3,2,1,1,0,2,2
11154,2,2,3,2,1,1,1,0,4
11155,2,2,3,2,1,1,1,1,4
11156,2,2,3,2,1,1,1,2,2
11157,2,2,3,2,1,1,2,0,4
11158,2,2,3,2,1,1,2,1,4
11159,2,2,3,2,1,1,2,2,2
11160,2,2,3,2,2,0,0,0,4
11161,2,2,3,2,2,0,0,1,4
11162,2,2,3,2,2,0,0,2,2
11163,2,2,3,2,2,0,1,0,4
11164,2,2,3,2,2,0,1,1,4
11165,2,2,3,2,2,0,1,2,2
11166,2,2,3,2,2,0,2,0,4
11167,2,2,3,2,2,0,2,1,4
11168,2,2,3,2,2,0,2,2,2
11169,2,2,3,2,2,1,0,0,4
11170,2,2,3,2,2,1,0,1,4
11171,2,2,3,2,2,1,0,2,2
11172,2,2,3,2,2,1,1,0,4
11173,2,2,3,2,2,1,1,1,4
11174,2,2,3,2,2,1,1,2,2
11175,2,2,3,2,2,1,2,0,4
11176,2,2,3,2,2,1,2,1,4
11177,2,2,3,2,2,1,2,2,2
11178,2,2,3,3,0,0,0,0,1
11179,2,2,3,3,0,0,0,1,4
11180,2,2,3,3,0,0,0,2,2
11181,2,2,3,3,0,0,1,0,1
11182,2,2,3,3,0,0,1,1,4
11183,2,2,3,3,0,0,1,2,2
11184,2,2,3,3,0,0,2,0,4
11185,2,2,3,3,0,0,2,1,4
11186,2,2,3,3,0,0,2,2,2
11187,2,2,3,3,0,1,0,0,4
11188,2,2,3,3,0,1,0,1,4
11189,2,2,3,3,0,1,0,2,2
11190,2,2,3,3,0,1,1,0,4
11191,2,2,3,3,0,1,1,1,4
11192,2,2,3,3,0,1,1,2,2
11193,2,2,3,3,0,1,2,0,4
11194,2,2,3,3,0,1,2,1,4
11195,2,2,3,3,0,1,2,2,2
11196,2,2,3,3,1,0,0,0,4
11197,2,2,3,3,1,0,0,1,4
11198,2,2,3,3,1,0,0,2,2
11199,2,2,3,3,1,0,1,0,4
11200,2,2,3,3,1,0,1,1,4
11201,2,2,3,3,1,0,1,2,2
11202,2,2,3,3,1,0,2,0,4
11203,2,2,3,3,1,0,2,1,4
11204,2,2,3,3,1,0,2,2,2
11205,2,2,3,3,1,1,0,0,4
11206,2,2,3,3,1,1,0,1,4
11207,2,2,3,3,1,1,0,2,2
11208,2,2,3,3,1,1,1,0,4
11209,2,2,3,3,1,1,1,1,4
11210,2,2,3,3,1,1,1,2,2
11211,2,2,3,3,1,1,2,0,4
11212,2,2,3,3,1,1,2,1,4
11213,2,2,3,3,1,1,2,2,2
11214,2,2,3,3,2,0,0,0,4
11215,2,2,3,3,2,0,0,1,4
11216,2,2,3,3,2,0,0,2,2
11217,2,2,3,3,2,0,1,0,4
11218,2,2,3,3,2,0,1,1,4
11219,2,2,3,3,2,0,1,2,2
11220,2,2,3,3,2,0,2,0,4
11221,2,2,3,3,2,0,2,1,4
11222,2,2,3,3,2,0,2,2,2
11223,2,2,3,3,2,1,0,0,4
11224,2,2,3,3,2,1,0,1,4
11225,2,2,3,3,2,1,0,2,2
11226,2,2,3,3,2,1,1,0,4
11227,2,2,3,3,2,1,1,1,4
11228,2,2,3,3,2,1,1,2,2
11229,2,2,3,3,2,1,2,0,4
11230,2,2,3,3,2,1,2,1,4
11231,2,2,3,3,2,1,2,2,2
11232,2,3,0,0,0,0,0,0,1
11233,2,3,0,0,0,0,0,1,1
11234,2,3,0,0,0,0,0,2,2
11235,2,3,0,0,0,0,1,0,1
11236,2,3,0,0,0,0,1,1,1
11237,2,3,0,0,0,0,1,2,2
11238,2,3,0,0,0,0,2,0,1
11239,2,3,0,0,0,0,2,1,1
11240,2,3,0,0,0,0,2,2,2
11241,2,3,0,0,0,1,0,0,1
11242,2,3,0,0,0,1,0,1,4
11243,2,3,0,0,0,1,0,2,2
11244,2,3,0,0,0,1,1,0,1
11245,2,3,0,0,0,1,1,1,4
11246,2,3,0,0,0,1,1,2,2
11247,2,3,0,0,0,1,2,0,4
11248,2,3,0,0,0,1,2,1,4
11249,2,3,0,0,0,1,2,2,2
11250,2,3,0,0,1,0,0,0,1
11251,2,3,0,0,1,0,0,1,4
11252,2,3,0,0,1,0,0,2,2
11253,2,3,0,0,1,0,1,0,1
11254,2,3,0,0,1,0,1,1,4
11255,2,3,0,0,1,0,1,2,2
11256,2,3,0,0,1,0,2,0,4
11257,2,3,0,0,1,0,2,1,4
11258,2,3,0,0,1,0,2,2,2
11259,2,3,0,0,1,1,0,0,1
11260,2,3,0,0,1,1,0,1,4
11261,2,3,0,0,1,1,0,2,2
11262,2,3,0,0,1,1,1,0,1
11263,2,3,0,0,1,1,1,1,4
11264,2,3,0,0,1,1,1,2,2
11265,2,3,0,0,1,1,2,0,4
11266,2,3,0,0,1,1,2,1,4
11267,2,3,0,0,1,1,2,2,2
11268,2,3,0,0,2,0,0,0,1
11269,2,3,0,0,2,0,0,1,4
11270,2,3,0,0,2,0,0,2,2
11271,2,3,0,0,2,0,1,0,1
11272,2,3,0,0,2,0,1,1,4
11273,2,3,0,0,2,0,1,2,2
11274,2,3,0,0,2,0,2,0,4
11275,2,3,0,0,2,0,2,1,4
11276,2,3,0,0,2,0,2,2,2
11277,2,3,0,0,2,1,0,0,1
11278,2,3,0,0,2,1,0,1,4
11279,2,3,0,0,2,1,0,2,2
11280,2,3,0,0,2,1,1,0,1
11281,2,3,0,0,2,1,1,1,4
11282,2,3,0,0,2,1,1,2,2
11283,2,3,0,0,2,1,2,0,4
11284,2,3,0,0,2,1,2,1,4
11285,2,3,0,0,2,1,2,2,2
11286,2,3,0,1,0,0,0,0,1
11287,2,3,0,1,0,0,0,1,4
11288,2,3,0,1,0,0,0,2,2
11289,2,3,0,1,0,0,1,0,1
11290,2,3,0,1,0,0,1,1,4
11291,2,3,0,1,0,0,1,2,2
11292,2,3,0,1,0,0,2,0,4
11293,2,3,0,1,0,0,2,1,4
11294,2,3,0,1,0,0,2,2,2
11295,2,3,0,1,0,1,0,0,1
11296,2,3,0,1,0,1,0,1,4
11297,2,3,0,1,0,1,0,2,2
11298,2,3,0,1,0,1,1,0,1
11299,2,3,0,1,0,1,1,1,4
11300,2,3,0,1,0,1,1,2,2
11301,2,3,0,1,0,1,2,0,4
11302,2,3,0,1,0,1,2,1,4
11303,2,3,0,1,0,1,2,2,2
11304,2,3,0,1,1,0,0,0,1
11305,2,3,0,1,1,0,0,1,4
11306,2,3,0,1,1,0,0,2,2
11307,2,3,0,1,1,0,1,0,1
11308,2,3,0,1,1,0,1,1,4
11309,2,3,0,1,1,0,1,2,2
11310,2,3,0,1,1,0,2,0,4
11311,2,3,0,1,1,0,2,1,4
11312,2,3,0,1,1,0,2,2,2
11313,2,3,0,1,1,1,0,0,1
11314,2,3,0,1,1,1,0,1,4
11315,2,3,0,1,1,1,0,2,2
11316,2,3,0,1,1,1,1,0,1
11317,2,3,0,1,1,1,1,1,4
11318,2,3,0,1,1,1,1,2,2
11319,2,3,0,1,1,1,2,0,4
11320,2,3,0,1,1,1,2,1,4
11321,2,3,0,1,1,1,2,2,2
11322,2,3,0,1,2,0,0,0,4
11323,2,3,0,1,2,0,0,1,4
11324,2,3,0,1,2,0,0,2,2
11325,2,3,0,1,2,0,1,0,4
11326,2,3,0,1,2,0,1,1,4
11327,2,3,0,1,2,0,1,2,2
11328,2,3,0,1,2,0,2,0,4
11329,2,3,0,1,2,0,2,1,4
11330,2,3,0,1,2,0,2,2,2
11331,2,3,0,1,2,1,0,0,4
11332,2,3,0,1,2,1,0,1,4
11333,2,3,0,1,2,1,0,2,2
11334,2,3,0,1,2,1,1,0,4
11335,2,3,0,1,2,1,1,1,4
11336,2,3,0,1,2,1,1,2,2
11337,2,3,0,1,2,1,2,0,4
11338,2,3,0,1,2,1,2,1,4
11339,2,3,0,1,2,1,2,2,2
11340,2,3,0,2,0,0,0,0,1
11341,2,3,0,2,0,0,0,1,4
11342,2,3,0,2,0,0,0,2,2
11343,2,3,0,2,0,0,1,0,1
11344,2,3,0,2,0,0,1,1,4
11345,2,3,0,2,0,0,1,2,2
11346,2,3,0,2,0,0,2,0,4
11347,2,3,0,2,0,0,2,1,4
11348,2,3,0,2,0,0,2,2,2
11349,2,3,0,2,0,1,0,0,4
11350,2,3,0,2,0,1,0,1,4
11351,2,3,0,2,0,1,0,2,2
11352,2,3,0,2,0,1,1,0,4
11353,2,3,0,2,0,1,1,1,4
11354,2,3,0,2,0,1,1,2,2
11355,2,3,0,2,0,1,2,0,4
11356,2,3,0,2,0,1,2,1,4
11357,2,3,0,2,0,1,2,2,2
11358,2,3,0,2,1,0,0,0,4
11359,2,3,0,2,1,0,0,1,4
11360,2,3,0,2,1,0,0,2,2
11361,2,3,0,2,1,0,1,0,4
11362,2,3,0,2,1,0,1,1,4
11363,2,3,0,2,1,0,1,2,2
11364,2,3,0,2,1,0,2,0,4
11365,2,3,0,2,1,0,2,1,4
11366,2,3,0,2,1,0,2,2,2
11367,2,3,0,2,1,1,0,0,4
11368,2,3,0,2,1,1,0,1,4
11369,2,3,0,2,1,1,0,2,2
11370,2,3,0,2,1,1,1,0,4
11371,2,3,0,2,1,1,1,1,4
11372,2,3,0,2,1,1,1,2,2
11373,2,3,0,2,1,1,2,0,4
11374,2,3,0,2,1,1,2,1,4
11375,2,3,0,2,1,1,2,2,2
11376,2,3,0,2,2,0,0,0,4
11377,2,3,0,2,2,0,0,1,4
11378,2,3,0,2,2,0,0,2,2
11379,2,3,0,2,2,0,1,0,4
11380,2,3,0,2,2,0,1,1,4
11381,2,3,0,2,2,0,1,2,2
11382,2,3,0,2,2,0,2,0,4
11383,2,3,0,2,2,0,2,1,4
11384,2,3,0,2,2,0,2,2,2
11385,2,3,0,2,2,1,0,0,4
11386,2,3,0,2,2,1,0,1,4
11387,2,3,0,2,2,1,0,2,2
11388,2,3,0,2,2,1,1,0,4
11389,2,3,0,2,2,1,1,1,4
11390,2,3,0,2,2,1,1,2,2
11391,2,3,0,2,2,1,2,0,4
11392,2,3,0,2,2,1,2,1,4
11393,2,3,0,2,2,1,2,2,2
11394,2,3,0,3,0,0,0,0,1
11395,2,3,0,3,0,0,0,1,4
11396,2,3,0,3,0,0,0,2,2
11397,2,3,0,3,0,0,1,0,1
11398,2,3,0,3,0,0,1,1,4
11399,2,3,0,3,0,0,1,2,2
11400,2,3,0,3,0,0,2,0,4
11401,2,3,0,3,0,0,2,1,4
11402,2,3,0,3,0,0,2,2,2
11403,2,3,0,3,0,1,0,0,4
11404,2,3,0,3,0,1,0,1,4
11405,2,3,0,3,0,1,0,2,2
11406,2,3,0,3,0,1,1,0,4
11407,2,3,0,3,0,1,1,1,4
11408,2,3,0,3,0,1,1,2,2
11409,2,3,0,3,0,1,2,0,4
11410,2,3,0,3,0,1,2,1,4
11411,2,3,0,3,0,1,2,2,2
11412,2,3,0,3,1,0,0,0,4
11413,2,3,0,3,1,0,0,1,4
11414,2,3,0,3,1,0,0,2,2
11415,2,3,0,3,1,0,1,0,4
11416,2,3,0,3,1,0,1,1,4
11417,2,3,0,3,1,0,1,2,2
11418,2,3,0,3,1,0,2,0,4
11419,2,3,0,3,1,0,2,1,4
11420,2,3,0,3,1,0,2,2,2
11421,2,3,0,3,1,1,0,0,4
11422,2,3,0,3,1,1,0,1,4
11423,2,3,0,3,1,1,0,2,2
11424,2,3,0,3,1,1,1,0,4
11425,2,3,0,3,1,1,1,1,4
11426,2,3,0,3,1,1,1,2,2
11427,2,3,0,3,1,1,2,0,4
11428,2,3,0,3,1,1,2,1,4
11429,2,3,0,3,1,1,2,2,2
11430,2,3,0,3,2,0,0,0,4
11431,2,3,0,3,2,0,0,1,4
11432,2,3,0,3,2,0,0,2,2
11433,2,3,0,3,2,0,1,0,4
11434,2,3,0,3,2,0,1,1,4
11435,2,3,0,3,2,0,1,2,2
11436,2,3,0,3,2,0,2,0,4
11437,2,3,0,3,2,0,2,1,4
11438,2,3,0,3,2,0,2,2,2
11439,2,3,0,3,2,1,0,0,4
11440,2,3,0,3,2,1,0,1,4
11441,2,3,0,3,2,1,0,2,2
11442,2,3,0,3,2,1,1,0,4
11443,2,3,0,3,2,1,1,1,4
11444,2,3,0,3,2,1,1,2,2
11445,2,3,0,3,2,1,2,0,4
11446,2,3,0,3,2,1,2,1,4
11447,2,3,0,3,2,1,2,2,2
11448,2,3,1,0,0,0,0,0,1
11449,2,3,1,0,0,0,0,1,4
11450,2,3,1,0,0,0,0,2,2
11451,2,3,1,0,0,0,1,0,1
11452,2,3,1,0,0,0,1,1,4
11453,2,3,1,0,0,0,1,2,2
11454,2,3,1,0,0,0,2,0,4
11455,2,3,1,0,0,0,2,1,4
11456,2,3,1,0,0,0,2,2,2
11457,2,3,1,0,0,1,0,0,1
11458,2,3,1,0,0,1,0,1,4
11459,2,3,1,0,0,1,0,2,2
11460,2,3,1,0,0,1,1,0,1
11461,2,3,1,0,0,1,1,1,4
11462,2,3,1,0,0,1,1,2,2
11463,2,3,1,0,0,1,2,0,4
11464,2,3,1,0,0,1,2,1,4
11465,2,3,1,0,0,1,2,2,2
11466,2,3,1,0,1,0,0,0,1
11467,2,3,1,0,1,0,0,1,4
11468,2,3,1,0,1,0,0,2,2
11469,2,3,1,0,1,0,1,0,1
11470,2,3,1,0,1,0,1,1,4
11471,2,3,1,0,1,0,1,2,2
11472,2,3,1,0,1,0,2,0,4
11473,2,3,1,0,1,0,2,1,4
11474,2,3,1,0,1,0,2,2,2
11475,2,3,1,0,1,1,0,0,1
11476,2,3,1,0,1,1,0,1,4
11477,2,3,1,0,1,1,0,2,2
11478,2,3,1,0,1,1,1,0,1
11479,2,3,1,0,1,1,1,1,4
11480,2,3,1,0,1,1,1,2,2
11481,2,3,1,0,1,1,2,0,4
11482,2,3,1,0,1,1,2,1,4
11483,2,3,1,0,1,1,2,2,2
11484,2,3,1,0,2,0,0,0,4
11485,2,3,1,0,2,0,0,1,4
11486,2,3,1,0,2,0,0,2,2
11487,2,3,1,0,2,0,1,0,4
11488,2,3,1,0,2,0,1,1,4
11489,2,3,1,0,2,0,1,2,2
11490,2,3,1,0,2,0,2,0,4
11491,2,3,1,0,2,0,2,1,4
11492,2,3,1,0,2,0,2,2,2
11493,2,3,1,0,2,1,0,0,4
11494,2,3,1,0,2,1,0,1,4
11495,2,3,1,0,2,1,0,2,2
11496,2,3,1,0,2,1,1,0,4
11497,2,3,1,0,2,1,1,1,4
11498,2,3,1,0,2,1,1,2,2
11499,2,3,1,0,2,1,2,0,4
11500,2,3,1,0,2,1,2,1,4
11501,2,3,1,0,2,1,2,2,2
11502,2,3,1,1,0,0,0,0,1
11503,2,3,1,1,0,0,0,1,4
11504,2,3,1,1,0,0,0,2,2
11505,2,3,1,1,0,0,1,0,1
11506,2,3,1,1,0,0,1,1,4
11507,2,3,1,1,0,0,1,2,2
11508,2,3,1,1,0,0,2,0,4
11509,2,3,1,1,0,0,2,1,4
11510,2,3,1,1,0,0,2,2,2
11511,2,3,1,1,0,1,0,0,1
11512,2,3,1,1,0,1,0,1,4
11513,2,3,1,1,0,1,0,2,2
11514,2,3,1,1,0,1,1,0,1
11515,2,3,1,1,0,1,1,1,4
11516,2,3,1,1,0,1,1,2,2
11517,2,3,1,1,0,1,2,0,4
11518,2,3,1,1,0,1,2,1,4
11519,2,3,1,1,0,1,2,2,2
11520,2,3,1,1,1,0,0,0,1
11521,2,3,1,1,1,0,0,1,4
11522,2,3,1,1,1,0,0,2,2
11523,2,3,1,1,1,0,1,0,1
11524,2,3,1,1,1,0,1,1,4
11525,2,3,1,1,1,0,1,2,2
11526,2,3,1,1,1,0,2,0,4
11527,2,3,1,1,1,0,2,1,4
11528,2,3,1,1,1,0,2,2,2
11529,2,3,1,1,1,1,0,0,1
