age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
47,2,107231,6,12,1,6,1,0,0,0,1672,65,0,0
23,1,129345,5,10,0,4,0,0,0,0,0,25,0,0
21,1,228395,5,10,0,5,5,1,1,0,0,20,0,0
49,1,452402,5,10,4,1,4,1,1,0,0,60,0,0
51,3,338260,10,15,1,3,1,0,0,15024,0,60,0,1
46,1,165138,7,11,1,6,1,0,0,0,0,40,0,0
31,1,109055,1,9,1,8,1,0,0,3137,0,45,0,0
27,1,193122,1,9,1,9,1,0,0,0,0,40,0,0
56,0,425497,6,12,1,11,1,0,0,0,0,20,0,0
48,1,191858,5,10,1,6,1,0,0,0,0,40,0,0
30,1,297155,5,10,2,0,4,1,1,0,0,40,0,0
29,5,181282,0,13,2,3,0,0,0,0,0,50,0,0
50,4,111700,3,14,0,1,0,0,1,0,0,50,0,0
18,1,35065,1,9,0,7,0,1,0,0,0,35,0,0
37,1,298539,1,9,1,1,1,0,0,0,1902,55,0,1
51,2,95435,1,9,1,5,1,0,0,0,0,60,0,1
31,1,162160,1,9,1,6,1,0,0,0,0,47,0,0
29,1,176037,7,11,2,10,0,1,0,14344,0,40,0,1
39,1,314007,12,6,1,6,1,0,0,0,2051,40,0,0
48,1,197683,5,10,1,5,1,1,0,0,0,40,0,1
44,1,242521,0,13,1,5,1,0,0,7688,0,50,0,1
39,1,290321,12,6,1,9,1,0,0,0,0,40,0,0
22,5,44064,2,7,0,2,3,0,0,0,0,35,0,0
27,0,174163,5,10,1,11,2,0,1,0,0,40,0,1
42,1,374790,4,5,2,6,0,0,0,0,0,40,0,0
18,1,231562,1,9,0,5,3,0,1,0,0,33,0,0
27,1,376150,5,10,3,5,0,0,1,0,0,25,0,0
51,1,99987,12,6,4,9,4,1,1,0,0,40,0,0
27,2,120126,5,10,1,1,1,0,0,0,0,40,0,0
60,2,33717,2,7,1,8,1,0,0,0,0,50,0,0
36,1,132879,13,2,1,2,1,0,0,0,0,40,14,0
45,1,304570,0,13,1,1,1,2,0,0,0,60,28,1
40,1,100292,1,9,1,5,1,0,0,0,0,52,0,1
63,1,117473,5,10,1,3,1,0,0,4386,0,40,0,1
41,1,239833,1,9,3,7,4,1,0,0,0,50,0,0
53,0,155233,15,8,1,11,2,0,1,0,0,40,14,0
34,1,130369,1,9,2,7,4,0,1,1151,0,48,11,0
34,1,347166,5,10,1,0,1,0,0,0,0,40,0,0
31,1,502752,0,13,1,0,2,0,1,0,0,40,0,1
22,6,255575,6,12,0,3,0,0,1,0,0,15,0,0
49,1,277946,5,10,1,1,1,0,0,0,0,50,0,1
43,0,214541,1,9,1,11,1,0,0,0,0,35,0,0
36,1,143123,10,15,1,3,1,0,0,0,0,50,0,1
27,1,69132,0,13,0,10,0,0,0,0,0,37,0,0
52,2,34973,1,9,1,8,1,0,0,0,1887,60,0,1
29,1,236992,1,9,1,4,1,1,0,0,0,50,0,0
27,1,492263,12,6,4,9,3,0,0,0,0,35,5,0
42,1,180019,1,9,0,4,0,0,1,0,0,65,0,0
49,2,47086,0,13,6,5,4,0,1,0,0,40,0,0
24,1,222853,5,10,0,6,4,0,0,0,0,50,0,0
22,1,344176,1,9,0,5,4,0,0,0,0,20,0,0
30,2,223212,0,13,0,5,4,0,0,0,0,40,0,0
28,1,110981,5,10,0,4,0,0,0,0,0,40,0,0
20,1,162688,7,11,0,4,3,0,0,0,0,40,0,0
45,3,181307,10,15,1,3,1,0,0,15024,0,43,0,1
39,1,148903,1,9,2,5,0,0,1,4687,0,50,0,1
43,1,306440,10,15,0,3,0,0,0,0,0,66,26,0
18,1,210311,1,9,0,5,3,0,1,0,0,20,0,0
53,1,127117,1,9,1,9,1,0,0,0,0,40,0,0
74,1,54732,5,10,1,5,1,0,0,0,0,20,0,1
39,1,271521,0,13,1,3,1,2,0,0,0,48,13,1
33,0,216908,12,6,0,11,5,0,0,0,0,40,0,0
49,1,543922,1,9,1,6,1,0,0,0,0,42,0,1
21,1,766115,12,6,1,2,1,0,0,0,0,35,0,0
65,0,52728,5,10,1,11,1,0,0,0,0,40,0,0
39,1,284166,1,9,0,6,0,0,0,0,1564,50,0,1
49,1,122206,7,11,1,5,1,0,0,0,0,25,0,0
20,0,95989,5,10,0,11,3,0,1,0,0,40,0,0
47,1,334039,0,13,1,1,1,0,0,7298,0,44,0,1
46,2,225456,1,9,1,1,1,0,0,0,0,40,0,0
29,1,112847,7,11,1,6,1,2,0,7298,0,32,0,1
61,2,171840,1,9,6,3,4,0,1,0,0,16,0,0
48,1,180695,5,10,2,1,0,0,1,0,0,38,0,0
44,1,121012,4,5,2,6,0,0,0,0,0,40,0,0
37,3,126569,0,13,1,6,1,0,0,0,0,60,0,0
45,1,227791,5,10,1,5,1,0,0,0,1740,50,0,0
51,2,290290,0,13,1,3,1,0,0,0,0,45,0,1
33,5,251521,0,13,0,1,0,0,1,0,0,50,0,0
55,2,41938,0,13,1,3,2,0,1,0,0,8,0,0
25,1,27678,5,10,1,4,2,0,1,0,0,60,0,0
26,1,133756,1,9,2,8,0,2,0,0,0,40,13,0
54,1,215990,1,9,1,1,1,0,0,0,0,40,0,1
38,1,461337,1,9,0,5,0,0,1,0,0,33,0,0
39,5,344855,3,14,1,3,2,0,1,0,1977,20,0,1
20,6,214542,5,10,0,3,3,0,0,0,0,40,0,0
30,1,258170,1,9,2,0,0,0,1,0,0,40,0,0
29,4,242147,1,9,2,0,0,4,0,0,0,45,0,0
42,1,235700,1,9,2,2,0,0,1,0,0,40,0,0
24,1,278130,6,12,0,0,0,0,0,0,0,40,0,0
36,1,261241,1,9,1,9,1,0,0,0,0,50,0,1
60,1,85995,3,14,1,0,1,2,0,0,0,50,6,1
42,1,340885,1,9,2,8,0,0,0,0,0,44,0,0
42,1,152889,12,6,1,6,1,0,0,0,0,45,0,0
46,1,195023,1,9,3,9,0,0,1,0,0,40,16,0
52,6,109600,3,14,3,1,4,0,1,4787,0,44,0,1
27,0,249463,7,11,1,11,1,0,0,0,0,20,0,0
43,1,158177,5,10,2,0,4,1,1,0,0,35,0,0
43,6,47818,0,13,0,3,0,0,1,0,0,40,0,0
27,1,391468,2,7,2,6,3,0,0,0,0,40,0,0
52,5,199995,3,14,1,1,1,0,0,7298,0,60,0,1
31,1,231043,5,10,1,7,1,0,0,0,0,50,0,0
38,0,281768,8,4,2,11,4,1,1,0,0,30,0,0
44,1,267790,4,5,0,4,4,1,1,0,0,40,0,0
27,1,217379,5,10,2,3,3,0,1,0,0,40,0,0
50,1,421561,5,10,2,1,0,0,0,0,0,40,0,0
23,1,50953,5,10,0,10,0,0,1,0,0,40,0,0
22,1,138504,5,10,0,0,4,1,1,0,0,30,0,0
36,6,177064,5,10,0,1,4,0,1,0,0,40,0,0
24,1,103064,0,13,0,10,0,0,1,3674,0,40,0,0
59,1,184493,5,10,1,5,1,0,0,0,0,40,0,1
39,1,104089,7,11,1,6,1,0,0,0,0,50,0,1
23,1,149204,0,13,0,1,3,0,0,0,0,40,0,0
37,1,405284,0,13,0,3,0,0,1,0,1340,42,0,0
25,5,137296,6,12,0,0,3,1,1,0,0,38,0,0
40,1,87771,1,9,1,6,2,0,1,0,1628,45,0,0
38,6,125499,0,13,1,3,1,2,0,7688,0,60,3,1
31,1,59083,1,9,1,4,1,0,0,0,0,35,0,0
28,5,138332,9,16,2,3,0,0,1,0,0,40,0,0
24,1,198914,1,9,0,5,4,1,0,0,0,25,0,0
46,5,238162,6,12,1,12,1,0,0,0,1887,50,0,1
29,1,123677,1,9,1,9,2,2,1,0,0,40,20,0
38,4,325538,10,15,1,3,1,0,0,0,0,50,0,1
53,1,251063,5,10,4,1,4,1,1,0,0,40,0,0
33,1,51471,1,9,1,10,2,0,1,0,1902,40,0,1
39,1,175681,0,13,1,3,1,1,0,0,0,60,4,0
44,1,165599,1,9,1,9,1,0,0,0,0,48,0,0
46,1,149640,0,13,2,3,0,0,0,0,0,45,9,1
30,1,143526,0,13,0,5,3,0,0,0,0,40,0,0
24,1,211160,5,10,1,5,1,0,0,0,0,40,0,0
29,1,342989,1,9,0,0,3,0,1,0,0,40,0,0
62,2,173631,5,10,1,1,1,0,0,0,0,70,0,0
25,1,141876,1,9,3,1,0,0,0,0,0,45,0,0
45,1,137604,5,10,0,4,0,0,0,0,0,40,0,0
21,1,129232,5,10,0,6,3,0,0,0,0,40,0,0
64,4,271550,5,10,1,7,1,0,0,0,0,40,0,1
39,1,456922,0,13,2,10,0,0,0,0,0,40,0,0
60,1,232242,1,9,1,5,1,0,0,0,0,40,0,0
35,1,352188,1,9,0,10,0,0,0,0,0,40,0,0
27,1,114967,0,13,0,10,0,0,0,0,0,40,0,0
41,1,201981,1,9,2,6,3,0,0,0,0,40,0,0
32,6,159247,3,14,1,3,1,0,0,0,0,50,0,0
24,1,125905,1,9,1,6,1,0,0,0,0,40,0,0
32,1,186824,0,13,1,6,1,0,0,0,0,40,0,1
42,5,121012,5,10,1,1,1,0,0,0,0,45,0,1
58,1,110844,3,14,6,5,0,0,1,0,0,27,0,0
23,1,143003,3,14,1,3,1,2,0,0,1887,50,3,1
31,4,59732,1,9,1,8,1,3,0,0,0,40,0,0
28,1,178489,0,13,0,1,4,1,1,0,0,45,4,0
41,0,252127,5,10,6,11,4,1,1,0,0,20,0,0
37,1,109633,0,13,1,3,2,0,1,0,0,16,0,1
19,1,160811,1,9,0,5,3,0,0,0,0,38,0,0
27,2,365110,0,13,0,3,0,0,1,0,0,20,0,0
61,2,113080,4,5,1,5,1,0,0,0,0,58,0,1
39,1,206074,0,13,1,3,1,0,0,0,0,45,0,1
25,1,173062,0,13,0,2,4,1,0,0,0,40,0,0
58,1,117273,5,10,1,5,1,0,0,0,0,40,0,1
27,2,153805,5,10,1,7,5,4,0,0,0,50,19,1
51,1,293802,11,3,1,2,1,1,0,0,0,52,0,0
43,5,153132,3,14,1,3,1,0,0,15024,0,40,0,1
46,1,166809,1,9,2,0,4,0,1,0,0,40,0,0
67,0,34122,11,3,1,11,1,0,0,0,0,40,0,0
50,5,231725,1,9,1,2,1,0,0,0,0,40,0,0
20,1,63210,1,9,0,2,3,0,0,0,0,15,0,0
35,1,108293,0,13,6,3,4,0,1,0,0,32,0,1
57,1,116878,13,2,1,2,1,0,0,0,0,40,14,0
40,1,110622,10,15,1,0,5,2,1,0,0,40,13,0
42,5,180318,12,6,0,8,4,0,0,0,0,35,0,0
67,3,112318,12,6,1,6,1,0,0,0,0,40,0,0
47,1,252079,0,13,1,9,1,0,0,7688,0,44,0,1
30,1,27153,1,9,0,2,0,0,0,0,0,50,0,0
26,1,73312,2,7,0,9,4,0,1,0,0,15,0,0
51,1,145409,1,9,1,6,1,0,0,0,0,40,0,0
38,1,167882,5,10,6,4,5,1,1,0,0,45,22,0
24,1,236696,1,9,1,2,3,0,0,0,0,35,0,0
48,2,28791,1,9,1,5,2,0,1,0,0,50,0,0
34,6,118551,0,13,1,10,3,0,1,5178,0,25,4,1
70,1,187292,0,13,1,2,1,0,0,6418,0,40,0,1
35,1,189922,1,9,1,6,1,0,0,0,0,40,0,0
61,0,584259,3,14,1,11,1,0,0,0,0,2,0,1
26,1,173992,5,10,1,6,1,0,0,0,0,45,0,1
64,1,253759,1,9,0,1,0,0,0,0,0,3,0,0
26,1,111243,1,9,0,0,4,0,1,0,0,35,0,0
39,2,147850,1,9,1,7,1,0,0,0,0,30,0,0
55,1,171015,5,10,0,0,3,0,1,0,0,36,0,0
23,1,118023,5,10,0,1,0,0,0,0,0,45,4,0
33,2,361497,1,9,1,6,1,0,0,0,0,40,0,0
31,1,137290,0,13,1,1,1,0,0,0,0,55,0,1
28,5,401886,1,9,0,0,5,0,0,0,0,20,0,0
50,1,201882,3,14,1,9,1,0,0,0,0,30,0,0
26,5,30793,0,13,1,3,2,0,1,0,0,55,0,1
44,4,139161,6,12,2,0,0,1,1,0,1741,40,0,0
51,1,210736,1,9,3,6,0,0,0,0,0,40,0,0
34,1,167781,1,9,1,4,1,0,0,0,0,50,0,0
37,1,103986,0,13,1,3,1,0,0,7688,0,39,0,1
29,1,144592,10,15,1,3,1,0,0,0,0,50,0,1
24,1,493034,0,13,0,3,0,1,0,0,0,40,0,0
27,1,184078,7,11,2,0,4,0,1,0,0,40,0,0
44,1,191814,5,10,1,6,1,0,0,0,0,45,0,0
24,1,329852,1,9,0,9,0,0,0,0,0,40,0,0
54,1,223660,1,9,1,1,1,0,0,0,0,55,0,1
47,1,177087,5,10,4,0,4,0,1,0,0,50,0,1
30,1,143766,1,9,0,4,0,0,0,0,0,30,0,0
35,1,234271,5,10,2,0,0,0,1,0,0,40,0,0
39,4,314822,5,10,1,0,1,1,0,0,0,40,0,0
42,1,195584,6,12,4,0,4,1,1,0,0,40,0,0
70,3,207938,0,13,1,1,1,0,0,0,2377,50,0,1
41,1,126850,10,15,1,0,1,2,0,0,0,40,13,0
36,1,279485,1,9,0,1,0,0,1,0,0,38,0,0
44,1,267717,3,14,1,3,1,0,0,0,0,42,0,1
42,0,175935,1,9,4,11,4,0,0,0,0,40,0,0
20,1,163665,5,10,0,7,3,0,1,0,0,17,0,0
29,1,200468,12,6,0,3,0,0,0,0,0,40,0,0
27,1,91501,1,9,1,10,2,0,1,0,0,40,0,0
30,1,182771,3,14,1,3,1,2,0,0,0,40,0,1
59,2,56392,5,10,1,8,1,0,0,0,1579,60,0,0
31,1,20511,0,13,0,4,0,0,1,0,0,25,0,0
21,1,538822,1,9,0,4,5,0,0,0,0,40,5,0
26,1,332008,5,10,0,6,4,2,0,0,0,37,21,0
57,3,220789,1,9,1,5,1,0,0,0,0,45,0,1
59,2,114760,5,10,1,6,1,0,0,0,0,20,0,1
87,0,90338,1,9,6,11,0,0,0,0,0,2,0,0
25,1,181576,5,10,0,7,0,0,0,0,0,55,0,0
39,1,198841,3,14,1,3,1,0,0,7688,0,45,0,1
53,1,53197,3,14,1,3,1,0,0,3103,0,40,0,1
32,6,542265,1,9,0,0,0,0,1,0,0,40,0,0
38,1,193026,2,7,1,6,1,0,0,0,0,40,0,0
21,1,25505,7,11,0,0,4,1,1,0,0,35,0,0
17,1,375657,2,7,0,2,3,0,0,0,0,30,0,0
44,1,201599,2,7,0,9,4,1,1,0,0,40,0,0
23,1,181820,5,10,0,2,3,0,0,0,0,20,0,0
57,1,334224,5,10,1,6,2,0,1,9386,0,40,0,1
30,6,54318,2,7,1,7,1,0,0,0,0,40,0,0
51,2,141388,1,9,1,8,1,0,0,0,0,55,0,0
54,2,57101,1,9,1,6,1,0,0,0,0,35,0,0
44,1,168515,5,10,2,0,0,0,1,0,0,40,11,0
60,1,163665,5,10,1,12,1,0,0,0,0,16,0,1
28,1,207513,0,13,1,5,1,0,0,7298,0,42,0,1
39,1,293291,1,9,1,9,1,0,0,0,0,50,0,1
55,1,70088,3,14,1,3,1,0,0,0,0,40,0,1
36,1,199346,3,14,1,3,2,0,1,0,0,50,0,1
55,5,143949,3,14,1,3,2,0,1,3103,0,45,0,1
33,1,207201,1,9,1,9,1,0,0,0,0,55,0,1
30,1,430283,1,9,1,0,2,0,1,7298,0,40,0,1
40,5,293809,0,13,1,3,1,0,0,0,0,20,0,0
30,1,378009,3,14,1,1,1,0,0,0,0,50,0,1
40,1,226608,5,10,2,10,0,0,0,0,0,30,27,1
24,1,314182,1,9,0,7,0,0,1,0,0,50,0,0
18,1,170544,2,7,0,5,3,0,0,0,0,20,0,0
18,1,94196,1,9,0,2,3,0,1,0,0,25,0,0
49,1,193047,1,9,1,6,1,0,0,0,0,45,0,1
42,1,112607,1,9,1,6,1,0,0,0,0,50,0,0
28,5,146949,1,9,1,2,1,0,0,0,0,40,0,0
32,1,309513,6,12,1,6,1,0,0,0,0,40,0,0
48,2,191389,5,10,4,5,4,0,1,0,0,50,0,0
24,1,213902,8,4,0,14,3,0,1,0,0,32,25,0
73,2,46514,1,9,1,5,2,0,1,0,0,25,0,0
35,1,75855,3,14,1,3,1,1,0,7298,0,40,4,1
23,1,38707,5,10,1,7,1,0,0,0,0,60,0,1
19,1,188568,5,10,0,14,0,0,1,0,0,40,0,0
27,1,215014,1,9,1,5,1,0,0,0,0,35,5,0
27,1,184477,15,8,0,4,0,0,0,0,0,40,0,0
41,2,204235,10,15,1,3,1,0,0,0,0,50,0,1
31,1,39054,1,9,1,6,1,0,0,0,0,20,0,0
64,3,272531,1,9,1,6,1,0,0,0,0,40,0,1
45,1,358701,15,8,0,4,3,0,0,0,0,10,5,0
47,1,217750,1,9,1,4,2,0,1,0,0,35,0,0
22,1,200374,1,9,0,9,5,0,0,0,0,35,0,0
24,1,498349,0,13,0,7,4,1,1,0,0,40,0,0
69,6,170458,1,9,1,4,1,0,0,0,0,20,0,0
40,2,57233,7,11,1,1,1,0,0,0,0,40,0,1
45,1,188432,1,9,1,6,1,0,0,0,0,40,0,0
47,2,33300,6,12,0,8,5,0,0,10520,0,45,0,1
31,1,225779,1,9,0,9,0,0,1,0,0,40,0,0
48,1,46677,6,12,2,1,4,0,1,0,0,42,0,0
41,1,227968,0,13,1,3,2,1,1,0,0,35,22,1
34,1,85355,0,13,0,0,3,0,0,0,0,40,0,0
48,1,207120,5,10,1,3,1,0,0,0,0,40,0,0
28,5,229223,7,11,1,3,2,0,1,7688,0,36,0,1
20,1,224640,6,12,0,1,3,0,1,0,0,40,0,0
39,1,139012,0,13,1,0,1,2,0,0,0,40,13,1
40,4,130749,5,10,2,1,0,1,1,0,0,40,0,0
28,1,204516,12,6,0,7,0,0,0,0,0,45,0,0
20,1,105479,5,10,0,5,0,0,1,0,0,25,0,0
41,1,197093,0,13,2,3,0,1,0,0,0,40,0,0
49,3,431245,5,10,1,5,1,0,0,0,0,50,0,1
24,1,155150,1,9,1,9,1,0,0,0,0,40,0,0
35,6,216035,1,9,1,12,1,0,0,0,0,40,0,0
22,1,388247,5,10,0,5,3,0,0,0,0,40,0,0
23,1,208908,0,13,0,4,0,0,1,0,0,30,0,0
23,1,259301,1,9,2,1,4,0,1,0,0,40,0,0
42,2,69333,7,11,1,7,1,0,0,4386,0,80,0,1
34,1,167893,5,10,1,3,1,0,0,0,0,64,0,1
32,4,386877,7,11,0,10,3,1,0,4650,0,40,0,0
54,1,146551,1,9,1,0,1,0,0,0,0,54,0,1
48,1,238360,0,13,4,0,4,2,1,0,0,40,13,0
38,1,187748,0,13,1,3,1,0,0,0,0,40,0,1
48,6,50748,0,13,2,0,4,0,1,0,0,40,0,0
22,1,50136,11,3,1,4,1,0,0,0,0,40,25,0
42,1,111483,0,13,1,10,1,0,0,0,0,50,0,1
31,1,298871,9,16,1,3,1,2,0,0,0,40,28,0
27,1,147340,1,9,0,4,0,0,1,0,0,50,0,1
57,1,132704,3,14,4,3,0,0,0,10520,0,32,0,1
46,6,327786,7,11,2,10,0,0,1,3325,0,42,0,0
44,4,243636,7,11,1,6,1,0,0,0,0,40,0,1
42,5,194417,5,10,1,12,1,0,0,0,0,40,0,1
24,1,236696,0,13,0,1,0,0,0,0,0,40,0,0
38,1,337130,13,2,3,6,0,0,0,0,0,40,5,0
29,1,273051,0,13,1,1,1,0,0,0,0,52,30,1
38,1,186191,1,9,1,6,1,0,0,0,0,55,0,0
33,1,268451,5,10,2,1,4,0,1,0,0,40,0,0
61,1,154600,1,9,1,4,2,0,1,0,0,4,0,0
49,5,405309,7,11,1,6,1,0,0,0,0,40,0,1
51,2,99185,6,12,1,1,1,0,0,0,0,40,0,1
42,1,191765,1,9,2,4,5,1,1,0,0,35,0,0
21,1,253583,1,9,0,2,3,0,0,0,0,40,0,0
29,0,297054,1,9,2,11,0,0,0,0,0,40,0,0
54,1,204397,5,10,1,8,1,0,0,0,0,50,0,0
23,1,288771,5,10,0,0,0,0,1,0,0,30,0,0
52,1,173987,12,6,1,6,1,0,0,0,0,40,0,0
28,5,33662,3,14,1,3,2,0,1,7298,0,40,0,1
23,1,91658,5,10,2,2,3,0,0,0,0,40,0,0
43,1,226902,1,9,1,5,1,0,0,0,0,80,0,1
45,1,232586,5,10,1,6,1,0,0,0,0,50,0,1
51,2,291755,8,4,1,1,1,0,0,0,0,42,0,0
29,0,207032,1,9,3,11,4,1,1,0,0,42,22,0
23,1,161478,5,10,0,5,3,2,1,0,0,40,0,0
73,2,109833,0,13,1,8,1,0,0,0,0,30,0,0
47,2,229394,2,7,2,1,4,0,1,0,0,55,0,0
61,0,69285,1,9,1,11,1,0,0,0,0,37,0,0
26,1,491862,7,11,0,1,0,1,1,0,0,40,0,0
40,1,311534,1,9,1,2,1,0,0,0,0,40,0,1
32,2,420895,0,13,1,5,1,0,0,0,0,47,0,0
39,1,226374,12,6,2,4,4,1,1,0,0,40,0,0
33,4,101345,0,13,0,3,0,0,1,0,0,40,0,0
35,1,48779,1,9,1,8,1,0,0,0,0,35,0,0
42,1,152676,1,9,2,1,3,0,0,0,0,40,0,0
46,1,164877,5,10,1,6,1,0,0,0,0,44,0,0
33,1,97521,1,9,0,0,3,0,0,0,0,40,0,0
47,1,88564,11,3,0,9,3,0,0,0,0,20,0,0
33,1,188246,0,13,1,1,1,0,0,0,0,40,0,0
26,1,189185,1,9,2,0,3,0,1,0,0,40,0,0
42,6,163069,5,10,2,0,4,1,1,0,0,40,0,0
28,1,251905,0,13,1,3,1,0,0,0,0,50,0,0
29,1,112403,11,3,1,9,1,0,0,0,0,40,4,0
18,1,36882,15,8,0,5,3,0,1,0,0,20,0,0
33,2,195891,5,10,1,1,1,0,0,0,0,45,0,0
36,1,194905,0,13,6,3,4,0,1,0,0,44,0,0
33,1,133503,1,9,1,12,1,0,0,7688,0,48,0,1
40,1,31621,1,9,3,0,4,0,1,0,0,40,0,0
57,2,413373,9,16,1,5,1,0,0,0,1902,40,0,1
40,1,196029,1,9,2,7,4,0,0,0,0,45,0,0
36,1,107302,1,9,1,10,1,0,0,0,0,50,0,0
45,1,151267,0,13,0,0,0,1,1,0,0,40,0,1
52,1,256861,0,13,1,1,1,0,0,0,0,50,0,0
24,1,82777,1,9,4,9,0,0,0,0,0,40,0,0
30,1,147430,1,9,3,0,0,0,1,0,0,40,0,0
28,0,60726,1,9,0,11,3,1,0,0,0,40,0,0
46,2,165754,9,16,0,3,0,0,1,0,0,45,0,0
36,1,448337,1,9,4,5,4,1,1,0,0,40,0,0
48,1,185079,1,9,0,1,0,0,1,0,0,50,0,0
36,1,418702,7,11,2,0,4,0,1,0,0,40,0,0
48,1,41504,1,9,1,7,1,0,0,0,0,40,0,1
21,1,387335,5,10,0,10,3,0,1,0,1719,9,0,0
18,1,261720,1,9,0,0,0,0,1,0,0,40,0,0
38,1,133963,0,13,2,3,0,0,1,0,0,50,0,1
66,0,357750,2,7,6,11,0,1,1,0,0,40,0,0
36,6,179488,0,13,1,12,1,0,0,7298,0,55,0,1
38,1,60135,1,9,0,7,0,0,1,0,0,40,0,0
55,2,308746,10,15,6,3,0,0,0,0,0,55,0,1
27,1,278720,1,9,1,6,1,0,0,0,0,45,0,1
22,6,477505,6,12,0,0,0,0,0,0,0,40,0,0
29,1,164711,5,10,0,2,5,0,0,0,0,40,0,0
40,1,208277,5,10,0,1,4,0,1,0,0,40,0,0
21,1,39943,5,10,0,5,3,0,1,0,0,20,0,0
49,1,104542,1,9,2,0,0,0,1,0,0,40,0,0
29,1,286634,0,13,1,3,2,0,1,0,0,50,0,1
28,1,142712,0,13,0,1,0,0,0,0,0,50,0,1
26,1,336404,1,9,1,12,1,0,0,0,0,40,0,0
33,1,117983,1,9,0,0,0,0,1,0,0,41,0,0
72,0,108796,10,15,1,11,1,0,0,0,0,40,0,1
59,1,59469,3,14,1,10,1,0,0,0,0,40,12,0
37,1,171968,7,11,1,0,1,0,0,0,0,40,0,0
56,0,119254,12,6,2,11,0,0,1,0,0,40,0,0
27,1,278617,5,10,0,6,0,0,0,0,0,40,0,0
39,1,72338,3,14,1,3,1,2,0,0,0,40,13,1
49,5,343231,3,14,0,3,0,0,1,0,0,80,0,0
30,1,63910,1,9,1,5,3,2,1,0,0,40,0,0
28,1,190350,4,5,1,12,2,1,1,0,0,40,0,0
25,6,176162,0,13,0,12,3,0,0,0,0,40,0,0
18,1,37720,12,6,0,9,3,0,0,0,0,40,0,0
25,1,421467,6,12,0,2,3,0,0,0,0,26,0,0
36,1,138441,5,10,0,9,3,0,0,0,0,40,0,0
52,1,146767,1,9,1,9,1,0,0,0,0,40,0,1
20,0,369678,15,8,0,11,0,4,0,0,1602,40,0,0
25,1,160445,1,9,2,6,0,0,0,0,0,40,0,0
26,1,211695,0,13,0,3,3,0,0,0,0,40,0,0
50,1,102346,0,13,1,1,2,0,1,0,2415,20,0,1
48,1,128796,6,12,1,1,1,0,0,0,0,40,0,1
39,1,111129,1,9,1,2,1,0,0,0,0,40,0,0
30,5,44566,0,13,1,3,1,0,0,0,0,40,0,0
26,1,118497,1,9,1,6,1,0,0,0,0,60,0,0
36,1,334291,5,10,1,6,1,0,0,0,1887,40,0,1
49,1,237920,9,16,1,5,1,0,0,0,0,60,0,0
34,5,136331,0,13,1,3,1,0,0,0,0,60,0,0
28,1,187397,1,9,0,4,5,4,0,0,0,48,5,0
28,2,119793,1,9,0,4,0,0,0,0,0,40,0,0
42,1,24982,5,10,1,6,1,0,0,7688,0,40,0,1
26,2,231714,1,9,1,6,1,0,0,0,0,40,0,0
54,1,229272,1,9,1,6,1,1,0,0,0,40,0,1
66,0,68219,4,5,1,11,1,0,0,0,0,40,0,0
61,2,268831,1,9,1,5,1,0,0,0,0,53,0,0
45,2,149640,10,15,0,3,0,0,0,0,0,30,0,1
29,1,261725,0,13,0,0,0,0,1,0,0,35,0,0
74,1,161387,1,9,2,2,0,0,1,0,0,16,0,0
61,5,260167,1,9,6,3,0,0,1,0,0,40,0,0
27,1,200928,5,10,0,5,3,0,0,0,0,22,0,0
53,4,155594,0,13,1,3,1,0,0,0,0,40,0,1
57,2,79539,1,9,1,8,1,2,0,0,0,40,0,0
41,1,469454,5,10,1,6,1,0,0,0,0,40,0,0
45,1,331482,0,13,1,3,1,0,0,0,0,50,0,0
43,1,225193,1,9,1,5,1,0,0,0,0,40,0,0
26,0,370727,0,13,1,11,2,0,1,0,1977,40,0,1
29,1,82393,1,9,1,4,3,2,0,0,0,25,13,0
65,0,37170,8,4,1,11,1,0,0,0,0,20,0,0
41,1,58484,0,13,1,1,2,0,1,0,0,40,0,0
31,5,156464,0,13,0,3,5,0,0,0,0,40,4,0
50,1,344621,1,9,2,9,0,0,1,0,0,40,0,0
52,1,174752,1,9,1,5,1,0,0,0,0,60,0,1
18,3,174202,1,9,0,7,3,0,0,0,0,60,0,0
26,1,261203,8,4,0,4,4,4,1,0,0,30,4,0
57,1,316000,1,9,1,6,1,0,0,0,0,40,0,0
63,6,216871,5,10,1,0,1,0,0,0,1740,40,0,0
29,1,246933,1,9,0,0,5,0,0,0,0,40,5,0
32,2,112115,0,13,1,3,1,0,0,7688,0,40,0,1
34,1,264651,1,9,1,9,1,0,0,0,0,40,0,1
43,1,99185,1,9,2,0,4,0,1,0,0,58,0,0
39,1,176186,5,10,1,9,1,0,0,0,0,40,0,1
28,1,100219,1,9,0,9,3,0,0,0,0,45,0,0
32,1,46691,0,13,0,0,0,0,1,0,0,40,0,0
28,6,297735,10,15,0,3,0,0,0,0,0,90,0,0
40,1,132222,5,10,1,9,1,0,0,4386,0,50,0,1
25,1,189656,0,13,0,10,0,0,0,0,0,60,0,1
54,5,224934,3,14,1,3,1,0,0,0,0,50,0,1
48,3,149218,0,13,1,8,1,0,0,0,0,70,0,1
51,1,158508,5,10,2,1,0,0,1,0,0,36,0,0
67,6,261203,8,4,1,7,1,0,0,0,0,35,0,0
17,1,309504,12,6,0,5,4,0,1,0,0,24,0,0
